Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class,Timestamp,Normalized_Timestamp
b'C',3752.0,3397.0,20.0,0.0,12.3,1,b'M',36.3,0.21725207645351743
b'C',3754.0,13199.0,20.0,0.0,13.0666666666667,1,b'L',37.0666666666667,0.22185529870909654
b'C',3776.0,2924.0,20.0,0.0,10.4,0,b'M',10.4,0.061743220254177916
b'C',3777.0,377.0,20.0,0.0,10.7666666666667,0,b'F',10.7666666666667,0.06394476133293324
b'C',3781.0,84.0,20.0,0.0,10.4166666666667,0,b'VF',10.4166666666667,0.06184329030321244
b'C',3768.0,1076.0,20.0,0.0,10.3333333333333,0,b'M',10.3333333333333,0.061342940058040425
b'C',3771.0,1315.0,20.0,0.0,8.98333333333333,0,b'M',8.98333333333333,0.05323726608626036
b'C',3768.0,1662.0,20.0,0.0,10.2833333333333,0,b'M',10.2833333333333,0.06104272991093745
b'C',3777.0,236.0,20.0,0.0,10.1833333333333,0,b'VF',10.1833333333333,0.060442309616731506
b'C',3772.0,382.0,20.0,0.0,8.8,0,b'VF',8.8,0.052136495546882815
b'C',3778.0,2035.0,20.0,0.0,4.61666666666667,1,b'M',28.61666666666667,0.17111978384869408
b'C',3772.0,2063.0,20.0,0.0,5.05,1,b'M',29.05,0.1737216051235865
b'C',3769.0,2640.0,20.0,0.0,4.3,1,b'M',28.3,0.1692184529170419
b'C',3778.0,3317.0,20.0,0.0,7.33333333333333,0,b'M',7.33333333333333,0.04333033123186228
b'C',3780.0,6916.0,20.0,0.0,11.1,0,b'L',11.1,0.06594616231361952
b'C',3776.0,762.0,20.0,0.0,7.0,1,b'F',31.0,0.1854298008606024
b'C',3776.0,8075.0,20.0,0.0,6.63333333333333,1,b'L',30.63333333333333,0.18322825978184726
b'C',3781.0,12564.0,20.0,0.0,12.9333333333333,1,b'L',36.9333333333333,0.22105473831682157
b'C',3778.0,12560.0,20.0,0.0,12.6166666666667,1,b'L',36.6166666666667,0.2191534073851698
b'C',3783.0,14623.0,20.0,0.0,8.45,0,b'L',8.45,0.050035024517162005
b'C',3777.0,1702.0,20.0,0.0,5.83333333333333,1,b'M',29.83333333333333,0.1784248974281997
b'C',3775.0,1720.0,20.0,0.0,7.33333333333333,1,b'M',31.33333333333333,0.18743120184128886
b'C',3784.0,2038.0,20.0,0.0,13.45,0,b'L',13.45,0.08005603922745921
b'C',3776.0,2804.0,20.0,0.0,11.75,1,b'M',35.75,0.21394976483538475
b'C',3779.0,7258.0,20.0,0.0,6.15,1,b'L',30.15,0.18032622835985188
b'C',3778.0,7282.0,20.0,0.0,8.13333333333333,1,b'L',32.133333333333326,0.1922345641949364
b'C',3784.0,11001.0,20.0,0.0,12.6333333333333,1,b'L',36.6333333333333,0.2192534774342037
b'C',3774.0,11002.0,20.0,0.0,18.55,0,b'L',18.55,0.11067747423196236
b'C',3783.0,1643.0,20.0,0.0,4.48333333333333,1,b'M',28.48333333333333,0.17031922345641948
b'C',3776.0,1721.0,20.0,0.0,7.25,1,b'M',31.25,0.18693085159611728
b'C',398.0,661.0,20.0,0.0,10.85,3,b'VF',82.85,0.49674772340638446
b'C',407.0,6735.0,20.0,0.0,9.0,1,b'VF',33.0,0.1974382067447213
b'C',410.0,61.0,20.0,0.0,12.5,3,b'VF',84.5,0.5066546582607826
b'C',4509.0,1097.0,20.0,0.0,16.7333333333333,2,b'M',64.73333333333329,0.387971580106074
b'C',458.0,4861.0,20.0,0.0,14.7333333333333,1,b'VF',38.7333333333333,0.23186230361252855
b'C',455.0,4821.0,20.0,0.0,13.9333333333333,1,b'VF',37.9333333333333,0.22705894125888101
b'C',463.0,1221.0,10.0,0.0,11.5333333333333,1,b'VF',35.5333333333333,0.21264885419793836
b'C',457.0,1224.0,10.0,0.0,10.5833333333333,3,b'VF',82.5833333333333,0.4951466026218351
b'C',463.0,8235.0,20.0,0.0,1.9,4,b'F',97.9,0.5871109776843791
b'C',465.0,2119.0,20.0,0.0,19.35,0,b'VF',19.35,0.11548083658560993
b'C',472.0,2843.0,20.0,0.0,6.13333333333333,4,b'VF',102.13333333333333,0.6125287701390973
b'C',463.0,3235.0,20.0,0.0,15.65,2,b'VF',63.65,0.38146702691884316
b'C',472.0,5315.0,20.0,0.0,19.7,0,b'VF',19.7,0.11758230761533071
b'C',536.0,4358.0,20.0,0.0,22.2166666666667,0,b'VF',22.2166666666667,0.13269288501951385
b'C',535.0,4320.0,20.0,0.0,18.3,3,b'VF',90.3,0.5414790353247273
b'C',536.0,2402.0,20.0,0.0,10.5666666666667,2,b'VF',58.5666666666667,0.3509456619633745
b'C',542.0,2897.0,20.0,0.0,11.5,2,b'VF',59.5,0.3565495847092965
b'C',532.0,3837.0,20.0,0.0,13.8666666666667,1,b'VF',37.8666666666667,0.22665866106274413
b'C',530.0,5158.0,20.0,0.0,7.68333333333333,4,b'VF',103.68333333333334,0.6218352846992895
b'C',534.0,5203.0,20.0,0.0,12.5,2,b'VF',60.5,0.36255378765135593
b'C',536.0,5436.0,20.0,0.0,10.15,4,b'VF',106.15,0.6366456519563695
b'C',531.0,6441.0,20.0,0.0,14.8166666666667,3,b'VF',86.8166666666667,0.5205643950765538
b'C',534.0,1384.0,20.0,0.0,15.6833333333333,2,b'VF',63.6833333333333,0.3816671670169116
b'C',562.0,3136.0,20.0,0.0,16.8,2,b'VF',64.8,0.38837186030221155
b'C',556.0,3177.0,20.0,0.0,14.6666666666667,0,b'VF',14.6666666666667,0.08736115280696506
b'C',566.0,3203.0,20.0,0.0,15.2,0,b'VF',15.2,0.09056339437606323
b'C',565.0,3202.0,20.0,0.0,14.1,0,b'VF',14.1,0.08395877113979784
b'C',71.0,2981.0,20.0,0.0,9.78333333333333,2,b'VF',57.78333333333333,0.3462423696587611
b'C',72.0,197.0,20.0,0.0,17.4166666666667,3,b'VF',89.4166666666667,0.5361753227259083
b'C',74.0,5438.0,20.0,0.0,15.85,2,b'VF',63.85,0.38266786750725507
b'C',69.0,5658.0,20.0,0.0,16.8,2,b'VF',64.8,0.38837186030221155
b'C',73.0,5495.0,20.0,0.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'C',75.0,3678.0,10.0,0.0,14.1666666666667,1,b'VF',38.1666666666667,0.22845992194536194
b'C',86.0,16258.0,20.0,0.0,9.36666666666667,3,b'VF',81.36666666666667,0.48784148904232966
b'C',879.0,6238.0,20.0,0.0,14.8,0,b'F',14.8,0.08816171319923946
b'C',89.0,3343.0,20.0,0.0,15.1666666666667,2,b'VF',63.1666666666667,0.37856499549684797
b'C',96.0,2242.0,20.0,0.0,14.1666666666667,1,b'VF',38.1666666666667,0.22845992194536194
b'C',87.0,3623.0,20.0,0.0,17.7666666666667,1,b'VF',41.7666666666667,0.2500750525367759
b'D',995.0,144.0,20.0,0.0,13.95,1,b'VF',37.95,0.22715901130791555
b'D',103.0,76.0,20.0,0.0,16.2,2,b'VF',64.2,0.3847693385369759
b'D',95.0,84.0,20.0,0.0,16.5166666666667,2,b'VF',64.51666666666671,0.3866706694686283
b'D',98.0,94.0,20.0,0.0,10.7833333333333,2,b'VF',58.7833333333333,0.3522465726008204
b'D',95.0,99.0,20.0,0.0,14.9833333333333,1,b'VF',38.9833333333333,0.2333633543480434
b'D',110.0,97.0,20.0,0.0,16.7666666666667,3,b'VF',88.76666666666671,0.5322725908135697
b'D',105.0,104.0,20.0,0.0,10.9833333333333,4,b'VF',106.9833333333333,0.6416491544080855
b'D',20.0,10.0,10.0,0.0,17.55,1,b'VF',41.55,0.2487741418993295
b'D',104.0,36.0,20.0,0.0,18.55,0,b'VF',18.55,0.11067747423196236
b'D',20.0,10.0,20.0,0.0,15.8,2,b'VF',63.8,0.38236765736015205
b'D',127.0,110.0,20.0,0.0,12.7333333333333,4,b'VF',108.7333333333333,0.6521565095566895
b'D',20.0,10.0,20.0,0.0,14.1,0,b'VF',14.1,0.08395877113979784
b'D',14090.0,10.0,20.0,0.0,16.3333333333333,2,b'VF',64.3333333333333,0.3855698989292503
b'D',145.0,99.0,20.0,0.0,7.95,4,b'VF',103.95,0.6234364054838387
b'D',149.0,66.0,20.0,0.0,5.61666666666667,4,b'VF',101.61666666666667,0.6094265986190334
b'D',143.0,75.0,20.0,0.0,4.86666666666667,4,b'VF',100.86666666666667,0.6049234464124887
b'D',147.0,125.0,20.0,0.0,12.1166666666667,4,b'VF',108.1166666666667,0.6484539177424199
b'D',20.0,10.0,20.0,0.0,6.25,2,b'VF',54.25,0.3250275192634844
b'D',22.0,10.0,20.0,0.0,6.6,2,b'VF',54.6,0.32712899029320525
b'D',20.0,10.0,20.0,0.0,8.56666666666667,2,b'VF',56.56666666666667,0.33893725607925546
b'D',20.0,10.0,20.0,0.0,12.9833333333333,1,b'VF',36.9833333333333,0.22135494846392453
b'D',20.0,10.0,20.0,0.0,8.36666666666667,2,b'VF',56.366666666666674,0.3377364154908436
b'D',1498.0,140.0,20.0,0.0,14.0,1,b'VF',38.0,0.22745922145501848
b'D',149.0,115.0,20.0,0.0,16.2333333333333,2,b'VF',64.23333333333329,0.38496947863504427
b'D',146.0,115.0,20.0,0.0,10.8666666666667,2,b'VF',58.8666666666667,0.3527469228459924
b'D',145.0,112.0,20.0,0.0,16.5666666666667,2,b'VF',64.56666666666669,0.3869708796157312
b'D',152.0,80.0,20.0,0.0,20.85,0,b'VF',20.85,0.12448714099869909
b'D',165.0,168.0,100.0,0.0,13.5666666666667,4,b'VF',109.5666666666667,0.6571600120084061
b'D',20.0,15.0,20.0,0.0,16.8333333333333,4,b'VF',112.8333333333333,0.6767737416191332
b'D',172.0,171.0,20.0,0.0,14.4333333333333,3,b'VF',86.4333333333333,0.5182627839487639
b'D',170.0,174.0,20.0,0.0,15.8166666666667,3,b'VF',87.8166666666667,0.5265685980186132
b'D',172.0,167.0,20.0,0.0,13.75,3,b'VF',85.75,0.5141599119383569
b'D',175.0,38.0,20.0,0.0,15.5666666666667,1,b'VF',39.5666666666667,0.23686580606424515
b'D',23.0,15.0,20.0,0.0,14.2,2,b'VF',62.2,0.372760932652857
b'D',183.0,11.0,20.0,0.0,12.9166666666667,3,b'VF',84.9166666666667,0.5091564094866409
b'D',184.0,74.0,20.0,0.0,9.5,3,b'VF',81.5,0.4886420494346042
b'D',20.0,12.0,20.0,0.0,11.55,0,b'VF',11.55,0.06864805363754628
b'D',26.0,11.0,20.0,0.0,16.6,3,b'VF',88.6,0.5312718903232262
b'D',21.0,18.0,20.0,0.0,14.1666666666667,4,b'VF',110.1666666666667,0.6607625337736417
b'D',20.0,12.0,20.0,0.0,10.9333333333333,2,b'VF',58.9333333333333,0.35314720304212927
b'D',20.0,17.0,20.0,0.0,12.1166666666667,3,b'VF',84.1166666666667,0.5043530471329933
b'D',27.0,14.0,20.0,0.0,11.25,2,b'VF',59.25,0.3550485339737816
b'D',20.0,10.0,20.0,0.0,10.85,2,b'VF',58.85,0.35264685279695784
b'D',209.0,140.0,10.0,0.0,9.73333333333333,2,b'VF',57.733333333333334,0.34594215951165813
b'D',208.0,147.0,10.0,0.0,20.1833333333333,2,b'VF',68.18333333333331,0.4086860802561792
b'D',215.0,211.0,20.0,0.0,17.9833333333333,0,b'VF',17.9833333333333,0.10727509256479514
b'D',220.0,171.0,20.0,0.0,18.0166666666667,0,b'VF',18.0166666666667,0.1074752326628642
b'D',228.0,204.0,20.0,0.0,9.83333333333333,1,b'VF',33.83333333333333,0.20244170919643747
b'D',225.0,219.0,20.0,0.0,11.2,4,b'VF',107.2,0.6429500650455319
b'D',23.0,25.0,20.0,0.0,9.93333333333333,3,b'VF',81.93333333333334,0.49124387070949666
b'D',20.0,10.0,20.0,0.0,8.95,2,b'VF',56.95,0.34123886720704494
b'D',234.0,123.0,20.0,0.0,10.4666666666667,4,b'VF',106.4666666666667,0.6385469828880218
b'D',236.0,137.0,20.0,0.0,15.6833333333333,4,b'VF',111.6833333333333,0.6698689082357648
b'D',241.0,161.0,20.0,0.0,7.93333333333333,0,b'VF',7.93333333333333,0.04693285299709794
b'D',237.0,215.0,20.0,0.0,15.8666666666667,4,b'VF',111.8666666666667,0.6709696787751428
b'D',240.0,215.0,20.0,0.0,11.2833333333333,4,b'VF',107.2833333333333,0.6434504152907033
b'D',242.0,27.0,20.0,0.0,11.35,4,b'VF',107.35,0.6438506954868407
b'D',30.0,18.0,20.0,0.0,11.0166666666667,2,b'VF',59.0166666666667,0.3536475532873013
b'D',2505.0,849.0,20.0,0.0,12.2166666666667,2,b'F',60.2166666666667,0.3608525968177726
b'D',2504.0,344.0,20.0,0.0,12.2166666666667,1,b'VF',36.2166666666667,0.216751726208346
b'D',28.0,20.0,20.0,0.0,11.0166666666667,2,b'VF',59.0166666666667,0.3536475532873013
b'D',22.0,21.0,20.0,0.0,11.8833333333333,2,b'VF',59.8833333333333,0.3588511958370857
b'D',32.0,18.0,20.0,0.0,11.85,2,b'VF',59.85,0.3586510557390173
b'D',20.0,22.0,20.0,0.0,16.15,2,b'VF',64.15,0.38446912838987296
b'D',33.0,16.0,20.0,0.0,10.9833333333333,2,b'VF',58.9833333333333,0.35344741318923223
b'D',20.0,23.0,20.0,0.0,16.4666666666667,2,b'VF',64.4666666666667,0.38637045932152525
b'D',29.0,27.0,20.0,0.0,9.23333333333333,2,b'VF',57.233333333333334,0.34294005804062844
b'D',28.0,25.0,20.0,0.0,10.6666666666667,2,b'VF',58.6666666666667,0.3515460822575805
b'D',283.0,175.0,20.0,0.0,16.9,4,b'VF',112.9,0.6771740218152708
b'D',285.0,176.0,20.0,0.0,16.9166666666667,4,b'VF',112.9166666666667,0.6772740918643052
b'D',28.0,27.0,20.0,0.0,10.2666666666667,2,b'VF',58.2666666666667,0.3491444010807567
b'D',293.0,10.0,20.0,0.0,9.91666666666667,0,b'VF',9.91666666666667,0.05884118883218254
b'D',35.0,25.0,20.0,0.0,11.3666666666667,3,b'VF',83.3666666666667,0.4998498949264487
b'D',22.0,10.0,20.0,0.0,11.65,3,b'VF',83.65,0.501551085760032
b'D',306.0,290.0,20.0,0.0,15.5,4,b'VF',111.5,0.6687681376963874
b'D',302.0,297.0,20.0,0.0,16.0,4,b'VF',112.0,0.6717702391674172
b'D',314.0,293.0,20.0,0.0,14.6166666666667,4,b'VF',110.6166666666667,0.6634644250975685
b'D',24.0,29.0,100.0,0.0,15.7833333333333,3,b'VF',87.7833333333333,0.5263684579205442
b'D',27.0,27.0,100.0,0.0,8.85,3,b'VF',80.85,0.48473931752226557
b'D',38.0,32.0,100.0,0.0,10.0,3,b'VF',82.0,0.49164415090563396
b'D',25.0,33.0,100.0,0.0,10.7666666666667,1,b'VF',34.7666666666667,0.20804563194235984
b'D',29.0,26.0,100.0,0.0,17.7166666666667,1,b'VF',41.7166666666667,0.24977484238967293
b'D',26.0,29.0,100.0,0.0,10.4833333333333,3,b'VF',82.4833333333333,0.4945461823276292
b'D',321.0,35.0,20.0,0.0,13.7666666666667,0,b'VF',13.7666666666667,0.08195737015911157
b'D',40.0,34.0,100.0,0.0,15.7166666666667,0,b'VF',15.7166666666667,0.09366556589612748
b'D',37.0,32.0,100.0,0.0,16.1,0,b'VF',16.1,0.09596717702391674
b'D',41.0,10.0,10.0,0.0,11.75,3,b'VF',83.75,0.502151506054238
b'D',34.0,10.0,20.0,0.0,15.6166666666667,4,b'VF',111.6166666666667,0.6694686280396279
b'D',382.0,167.0,20.0,0.0,14.5166666666667,1,b'VF',38.5166666666667,0.23056139297508274
b'D',376.0,128.0,20.0,0.0,13.7666666666667,3,b'VF',85.7666666666667,0.5142599819873913
b'D',36.0,35.0,20.0,0.0,13.8833333333333,1,b'VF',37.8833333333333,0.22675873111177802
b'D',39.0,33.0,20.0,0.0,10.6166666666667,1,b'VF',34.6166666666667,0.20714500150105095
b'D',410.0,30.0,20.0,0.0,10.55,3,b'VF',82.55,0.4949464625237666
b'D',409.0,62.0,20.0,0.0,13.95,3,b'VF',85.95,0.5153607525267687
b'D',425.0,200.0,20.0,0.0,10.9666666666667,4,b'VF',106.9666666666667,0.6415490843590516
b'D',430.0,10.0,20.0,0.0,16.6666666666667,0,b'VF',16.6666666666667,0.09936955869108395
b'D',437.0,427.0,20.0,0.0,13.0333333333333,0,b'VF',13.0333333333333,0.07755428800160091
b'D',46.0,44.0,20.0,0.0,15.4833333333333,1,b'VF',39.4833333333333,0.23636545581907312
b'D',39.0,43.0,20.0,0.0,16.8833333333333,3,b'VF',88.8833333333333,0.5329730811568095
b'D',40.0,45.0,20.0,0.0,14.2333333333333,2,b'VF',62.2333333333333,0.37296107275092544
b'D',443.0,36.0,20.0,0.0,11.55,0,b'VF',11.55,0.06864805363754628
b'D',448.0,223.0,20.0,0.0,11.8166666666667,0,b'VF',11.8166666666667,0.07024917442209566
b'D',458.0,171.0,20.0,0.0,14.6666666666667,1,b'VF',38.6666666666667,0.23146202341639166
b'D',448.0,168.0,20.0,0.0,13.9333333333333,1,b'VF',37.9333333333333,0.22705894125888101
b'D',456.0,174.0,20.0,0.0,13.9,1,b'VF',37.9,0.22685880116081253
b'D',465.0,65.0,20.0,0.0,13.9666666666667,2,b'VF',61.9666666666667,0.3713599519663766
b'D',49.0,39.0,20.0,0.0,15.5833333333333,4,b'VF',111.5833333333333,0.6692684879415589
b'D',44.0,38.0,20.0,0.0,10.3666666666667,4,b'VF',106.3666666666667,0.6379465625938159
b'D',45.0,41.0,20.0,0.0,11.9666666666667,4,b'VF',107.9666666666667,0.647553287301111
b'D',50.0,47.0,20.0,0.0,12.2166666666667,4,b'VF',108.2166666666667,0.6490543380366258
b'D',55.0,11.0,20.0,0.0,12.8666666666667,3,b'VF',84.8666666666667,0.5088561993395379
b'D',504.0,146.0,20.0,0.0,13.9,1,b'VF',37.9,0.22685880116081253
b'D',515.0,10158.0,20.0,0.0,10.7333333333333,4,b'VF',106.7333333333333,0.6401481036725706
b'D',49.0,40.0,20.0,0.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'D',56.0,47.0,20.0,0.0,16.1666666666667,2,b'VF',64.1666666666667,0.38456919843890747
b'D',43.0,49.0,20.0,0.0,17.25,1,b'VF',41.25,0.24697288101671167
b'D',49.0,37.0,20.0,0.0,14.9166666666667,0,b'VF',14.9166666666667,0.08886220354247992
b'D',50.0,46.0,20.0,0.0,13.6,4,b'VF',109.6,0.6573601521064745
b'D',583.0,168.0,20.0,0.0,14.95,0,b'VF',14.95,0.08906234364054837
b'D',56.0,54.0,20.0,0.0,9.33333333333333,2,b'VF',57.33333333333333,0.3435404783348343
b'D',61.0,10.0,20.0,0.0,14.7666666666667,3,b'VF',86.7666666666667,0.5202641849294508
b'D',60.0,61.0,20.0,0.0,15.45,3,b'VF',87.45,0.524367056939858
b'D',61.0,57.0,20.0,0.0,18.3166666666667,3,b'VF',90.31666666666669,0.5415791053737617
b'D',69.0,67.0,20.0,0.0,10.1333333333333,0,b'VF',10.1333333333333,0.060142099469628535
b'D',72.0,68.0,20.0,0.0,9.78333333333333,0,b'VF',9.78333333333333,0.058040628439907906
b'D',694.0,60.0,20.0,0.0,15.6666666666667,2,b'VF',63.6666666666667,0.38156709696787766
b'D',71.0,10.0,100.0,0.0,14.3666666666667,4,b'VF',110.3666666666667,0.6619633743620537
b'D',76.0,73.0,20.0,0.0,21.5166666666667,2,b'VF',69.51666666666671,0.4166916841789255
b'D',79.0,10.0,20.0,0.0,14.6333333333333,3,b'VF',86.6333333333333,0.5194636245371758
b'D',778.0,36.0,20.0,0.0,21.6333333333333,1,b'VF',45.6333333333333,0.2732913039127387
b'D',782.0,782.0,20.0,0.0,13.8666666666667,4,b'VF',109.8666666666667,0.6589612728910239
b'D',790.0,781.0,20.0,0.0,17.8666666666667,2,b'VF',65.8666666666667,0.3947763434404085
b'D',777.0,782.0,20.0,0.0,14.25,4,b'VF',110.25,0.6612628840188132
b'D',776.0,782.0,20.0,0.0,14.25,4,b'VF',110.25,0.6612628840188132
b'D',79.0,81.0,20.0,0.0,10.8166666666667,1,b'VF',34.8166666666667,0.2083458420894628
b'D',20.0,10.0,20.0,0.0,18.9333333333333,0,b'VF',18.9333333333333,0.11297908535975162
b'D',92.0,10.0,10.0,0.0,1.86666666666667,1,b'VF',25.86666666666667,0.15460822575803063
b'D',890.0,19.0,20.0,0.0,17.45,1,b'VF',41.45,0.24817372160512358
b'D',884.0,204.0,20.0,0.0,17.4666666666667,1,b'VF',41.4666666666667,0.24827379165415808
b'D',895.0,267.0,20.0,0.0,17.5166666666667,1,b'VF',41.5166666666667,0.24857400180126107
b'D',885.0,57.0,20.0,0.0,17.7666666666667,1,b'VF',41.7666666666667,0.2500750525367759
b'D',20.0,10.0,20.0,0.0,11.2166666666667,1,b'VF',35.2166666666667,0.21074752326628657
b'D',20.0,10.0,20.0,0.0,13.2166666666667,1,b'VF',37.2166666666667,0.22275592915040546
b'D',20.0,10.0,20.0,0.0,13.7833333333333,1,b'VF',37.7833333333333,0.2261583108175721
b'D',92.0,43.0,20.0,0.0,9.28333333333333,2,b'VF',57.28333333333333,0.3432402681877314
b'D',910.0,17.0,10.0,0.0,10.5666666666667,3,b'VF',82.5666666666667,0.4950465325728012
b'D',85.0,57.0,20.0,0.0,10.4333333333333,1,b'VF',34.4333333333333,0.20604423096167296
b'D',103.0,59.0,10.0,0.0,9.6,1,b'VF',33.6,0.20104072850995697
b'D',20.0,10.0,20.0,0.0,15.55,0,b'VF',15.55,0.09266486540578404
b'F',996.0,719.0,20.0,80.0,13.9833333333333,1,b'F',37.9833333333333,0.22735915140598395
b'F',104.0,528.0,20.0,4.0,16.2166666666667,2,b'VF',64.2166666666667,0.3848694085860104
b'F',97.0,533.0,20.0,32.0,10.15,4,b'VF',106.15,0.6366456519563695
b'F',99.0,539.0,20.0,51.0,9.96666666666667,4,b'VF',105.96666666666667,0.635544881416992
b'F',99.0,541.0,20.0,92.0,10.8,2,b'VF',58.8,0.3523466426498549
b'F',100.0,565.0,20.0,115.0,10.4166666666667,4,b'VF',106.4166666666667,0.6382467727409188
b'F',105.0,572.0,20.0,155.0,16.55,2,b'VF',64.55,0.38687080956669667
b'F',96.0,707.0,20.0,283.0,13.8333333333333,1,b'VF',37.8333333333333,0.22645852096467506
b'F',104.0,742.0,20.0,0.0,16.4166666666667,4,b'VF',112.4166666666667,0.6742719903932755
b'F',102.0,814.0,20.0,23.0,16.75,4,b'VF',112.75,0.6762733913739618
b'F',98.0,910.0,20.0,376.0,16.2166666666667,4,b'F',112.2166666666667,0.6730711498048636
b'F',102.0,1781.0,20.0,215.0,16.8,3,b'F',88.8,0.5324727309116382
b'F',96.0,1787.0,20.0,324.0,16.4,3,b'F',88.4,0.5300710497348144
b'F',111.0,195.0,20.0,0.0,18.5666666666667,0,b'VF',18.5666666666667,0.11077754428099688
b'F',128.0,294.0,20.0,0.0,22.4,2,b'VF',70.4,0.42199539677774445
b'F',114.0,2030.0,20.0,0.0,19.7,3,b'F',91.7,0.5498849194436105
b'F',117.0,11293.0,20.0,0.0,20.7166666666667,2,b'L',68.7166666666667,0.4118883218252779
b'F',123.0,4496.0,20.0,0.0,7.66666666666667,3,b'M',79.66666666666667,0.4776343440408286
b'F',122.0,783.0,20.0,0.0,16.85,4,b'VF',112.85,0.6768738116681676
b'F',133.0,781.0,20.0,46.0,16.5166666666667,4,b'VF',112.51666666666671,0.6748724106874815
b'F',20.0,171.0,20.0,0.0,14.0833333333333,0,b'VF',14.0833333333333,0.08385870109076332
b'F',147.0,965.0,20.0,110.0,16.2833333333333,4,b'F',112.2833333333333,0.6734714300010005
b'F',147.0,2407.0,20.0,11.0,7.96666666666667,4,b'VF',103.96666666666667,0.6235364755328731
b'F',150.0,209.0,10.0,3.0,10.25,2,b'VF',58.25,0.34904433103172217
b'F',140.0,372.0,20.0,0.0,4.61666666666667,4,b'VF',100.61666666666667,0.603422395676974
b'F',142.0,372.0,20.0,13.0,4.86666666666667,4,b'VF',100.86666666666667,0.6049234464124887
b'F',148.0,409.0,20.0,0.0,5.58333333333333,4,b'VF',101.58333333333333,0.6092264585209647
b'F',155.0,1508.0,20.0,184.0,17.8333333333333,3,b'F',89.8333333333333,0.538677073951766
b'F',154.0,650.0,10.0,2.0,9.25,4,b'VF',105.25,0.631241869308516
b'F',142.0,659.0,10.0,0.0,15.9166666666667,4,b'VF',111.9166666666667,0.6712698889222458
b'F',152.0,659.0,10.0,1.0,10.7,3,b'VF',82.7,0.49584709296507556
b'F',1506.0,716.0,20.0,55.0,14.0666666666667,1,b'F',38.0666666666667,0.22785950165115598
b'F',155.0,565.0,20.0,0.0,10.0,4,b'VF',106.0,0.6357450215150605
b'F',156.0,570.0,20.0,94.0,10.8833333333333,2,b'VF',58.8833333333333,0.3528469928950263
b'F',146.0,577.0,20.0,0.0,10.4333333333333,4,b'VF',106.4333333333333,0.6383468427899527
b'F',144.0,574.0,20.0,30.0,10.1833333333333,4,b'VF',106.1833333333333,0.6368457920544379
b'F',150.0,580.0,20.0,61.0,16.6,2,b'VF',64.6,0.38717101971379964
b'F',152.0,589.0,20.0,64.0,16.2666666666667,2,b'VF',64.26666666666671,0.38516961873311345
b'F',159.0,386.0,20.0,153.0,20.8666666666667,0,b'VF',20.8666666666667,0.1245872110477336
b'F',174.0,1804.0,100.0,0.0,13.9166666666667,4,b'M',109.9166666666667,0.6592614830381269
b'F',177.0,1965.0,20.0,183.0,15.8333333333333,3,b'F',87.8333333333333,0.5266686680676471
b'F',176.0,1975.0,20.0,0.0,13.7333333333333,3,b'VF',85.7333333333333,0.5140598418893224
b'F',176.0,1996.0,20.0,113.0,14.45,3,b'F',86.45,0.5183628539977985
b'F',192.0,366.0,20.0,77.0,9.5,3,b'VF',81.5,0.4886420494346042
b'F',24.0,507.0,20.0,0.0,11.55,0,b'VF',11.55,0.06864805363754628
b'F',24.0,137.0,20.0,0.0,16.6166666666667,3,b'VF',88.6166666666667,0.5313719603722608
b'F',20.0,428.0,20.0,0.0,14.1666666666667,4,b'VF',110.1666666666667,0.6607625337736417
b'F',202.0,589.0,20.0,33.0,9.48333333333333,0,b'VF',9.48333333333333,0.05623936755729008
b'F',223.0,2084.0,20.0,0.0,14.8833333333333,1,b'M',38.8833333333333,0.23276293405383744
b'F',225.0,3733.0,20.0,0.0,18.1666666666667,0,b'M',18.1666666666667,0.1083758631041731
b'F',216.0,4768.0,20.0,0.0,10.0666666666667,1,b'M',34.0666666666667,0.2038426898829182
b'F',230.0,1788.0,20.0,0.0,22.05,2,b'M',70.05,0.4198939257480236
b'F',223.0,914.0,20.0,0.0,18.0833333333333,0,b'F',18.0833333333333,0.10787551285900109
b'F',232.0,1993.0,20.0,0.0,9.93333333333333,1,b'M',33.93333333333333,0.2030421294906434
b'F',229.0,5257.0,20.0,0.0,13.65,4,b'M',109.65,0.6576603622535775
b'F',235.0,1182.0,20.0,155.0,11.2166666666667,4,b'VF',107.2166666666667,0.6430501350945663
b'F',26.0,1232.0,20.0,0.0,9.96666666666667,3,b'F',81.96666666666667,0.49144401080756533
b'F',232.0,634.0,20.0,31.0,10.4833333333333,4,b'VF',106.4833333333333,0.6386470529370558
b'F',229.0,689.0,20.0,132.0,15.7666666666667,4,b'F',111.7666666666667,0.6703692584809369
b'F',236.0,1059.0,20.0,197.0,16.0833333333333,4,b'M',112.0833333333333,0.6722705894125887
b'F',242.0,1110.0,20.0,0.0,7.98333333333333,0,b'F',7.98333333333333,0.047233063144200914
b'F',233.0,1299.0,20.0,196.0,11.3,4,b'F',107.3,0.6435504853397378
b'F',239.0,156.0,20.0,136.0,11.3833333333333,4,b'VF',107.3833333333333,0.6440508355849092
b'F',31.0,806.0,20.0,0.0,11.0666666666667,2,b'VF',59.0666666666667,0.35394776343440426
b'F',31.0,826.0,20.0,0.0,16.0,0,b'F',16.0,0.09536675672971079
